id	Y	cap-shape	cap-surface	cap-color	bruises	odor	gill-attachment	gill-spacing	gill-size	gill-color	stalk-shape	stalk-root	stalk-surface-above-ring	stalk-surface-below-ring	stalk-color-above-ring	stalk-color-below-ring	veil-type	veil-color	ring-number	ring-type	spore-print-color	population	habitat
6781	e	k	s	w	f	n	f	w	b	p	e	?	s	s	w	w	p	w	t	p	w	n	g
6784	p	f	f	g	f	f	f	c	b	p	e	b	k	k	b	p	p	w	o	l	h	v	g
6785	e	k	s	w	f	n	f	w	b	p	e	?	k	s	w	w	p	w	t	p	w	n	g
6787	e	x	f	w	f	n	f	w	b	k	t	e	s	f	w	w	p	w	o	e	k	a	g
6789	e	f	f	e	t	n	f	c	b	p	t	b	s	s	w	g	p	w	o	p	n	y	d
6790	e	f	f	e	t	n	f	c	b	n	t	b	s	s	g	p	p	w	o	p	k	y	d
6793	p	f	f	g	f	f	f	c	b	p	e	b	k	k	p	b	p	w	o	l	h	v	d
6795	p	x	f	y	f	f	f	c	b	h	e	b	k	k	p	n	p	w	o	l	h	y	p
6797	p	f	f	g	f	f	f	c	b	h	e	b	k	k	n	n	p	w	o	l	h	v	g
6800	e	b	y	y	t	l	f	c	b	w	e	c	s	s	w	w	p	w	o	p	n	n	m
6803	e	f	y	n	t	n	f	c	b	n	t	b	s	s	p	g	p	w	o	p	n	v	d
6808	e	x	f	c	f	n	f	w	n	w	e	b	s	f	w	n	p	w	o	e	w	v	l
6809	e	f	s	g	f	n	f	w	b	k	t	e	s	f	w	w	p	w	o	e	n	s	g
6811	e	f	s	y	t	l	f	w	n	p	t	b	s	s	w	w	p	w	o	p	n	v	d
6814	e	x	y	e	t	n	f	c	b	n	t	b	s	s	w	w	p	w	o	p	n	y	d
6819	p	x	y	y	f	f	f	c	b	g	e	b	k	k	p	b	p	w	o	l	h	y	d
6820	p	f	y	n	f	s	f	c	n	b	t	?	s	k	w	w	p	w	o	e	w	v	d
6822	e	f	y	g	t	n	f	c	b	u	t	b	s	s	w	g	p	w	o	p	n	v	d
6823	p	x	y	g	f	f	f	c	b	h	e	b	k	k	b	n	p	w	o	l	h	v	p
6824	p	x	y	n	f	f	f	c	n	b	t	?	k	k	w	w	p	w	o	e	w	v	d
6825	e	x	y	e	t	n	f	c	b	p	t	b	s	s	g	g	p	w	o	p	k	v	d
6827	e	f	f	g	f	n	f	w	b	k	t	e	s	f	w	w	p	w	o	e	k	s	g
6833	p	f	y	e	f	m	f	c	b	w	e	c	k	y	c	c	p	w	n	n	w	c	d
6834	e	k	s	b	t	n	f	c	b	e	e	?	s	s	w	w	p	w	t	e	w	c	w
6835	p	x	y	n	f	s	f	c	n	b	t	?	s	s	w	w	p	w	o	e	w	v	d
6838	p	x	y	g	f	f	f	c	b	g	e	b	k	k	b	p	p	w	o	l	h	v	p
6840	e	b	s	n	f	n	a	c	b	y	e	?	s	s	o	o	p	n	o	p	b	v	l
6844	e	f	y	n	t	n	f	c	b	u	t	b	s	s	w	p	p	w	o	p	k	v	d
6845	p	f	y	y	f	f	f	c	b	h	e	b	k	k	b	p	p	w	o	l	h	y	d
6846	e	k	f	w	f	n	f	w	b	g	e	?	s	s	w	w	p	w	t	p	w	n	g
6849	e	x	f	g	f	n	f	w	b	h	t	e	s	f	w	w	p	w	o	e	k	s	g
6851	p	x	y	g	f	f	f	c	b	h	e	b	k	k	b	p	p	w	o	l	h	v	d
6854	e	x	s	g	f	n	f	w	b	n	t	e	s	f	w	w	p	w	o	e	k	a	g
6856	e	x	s	w	f	n	f	w	b	g	e	?	s	k	w	w	p	w	t	p	w	n	g
6858	p	f	s	w	t	f	f	c	b	h	t	b	s	f	w	w	p	w	o	p	h	s	g
6860	e	f	y	n	t	n	f	c	b	n	t	b	s	s	w	p	p	w	o	p	n	v	d
6862	p	f	s	w	t	n	f	c	b	g	e	b	s	s	w	w	p	w	t	p	r	v	m
6863	p	f	f	g	f	f	f	c	b	h	e	b	k	k	b	n	p	w	o	l	h	y	g
6867	e	x	s	w	f	n	f	w	b	k	t	e	f	f	w	w	p	w	o	e	n	s	g
6869	e	f	f	g	f	n	f	w	b	h	t	e	s	s	w	w	p	w	o	e	k	a	g
6870	e	f	s	n	f	n	f	w	b	h	t	e	f	s	w	w	p	w	o	e	n	a	g
6871	p	k	s	n	f	y	f	c	n	b	t	?	k	k	w	p	p	w	o	e	w	v	l
6872	p	x	y	y	f	f	f	c	b	p	e	b	k	k	b	b	p	w	o	l	h	y	g
6873	e	x	f	g	t	n	f	c	b	w	t	b	s	s	p	p	p	w	o	p	k	y	d
6874	p	x	s	n	f	f	f	c	n	b	t	?	s	k	p	w	p	w	o	e	w	v	l
6876	e	x	s	w	f	n	f	w	b	h	t	e	f	f	w	w	p	w	o	e	n	a	g
6877	p	f	y	e	f	f	f	c	n	b	t	?	k	s	p	p	p	w	o	e	w	v	d
6878	e	x	s	n	f	n	f	w	b	p	t	e	s	f	w	w	p	w	o	e	k	s	g
6879	e	x	f	c	f	n	f	w	n	w	e	b	s	s	w	n	p	w	o	e	w	v	l
6883	p	k	s	n	f	f	f	c	n	b	t	?	s	s	w	w	p	w	o	e	w	v	p
6885	p	k	s	n	f	y	f	c	n	b	t	?	k	k	p	p	p	w	o	e	w	v	p
6886	p	f	y	g	f	f	f	c	b	h	e	b	k	k	b	p	p	w	o	l	h	y	g
6887	e	x	f	w	f	n	f	w	b	h	t	e	s	f	w	w	p	w	o	e	n	s	g
6889	e	f	f	g	t	n	f	c	b	n	t	b	s	s	g	p	p	w	o	p	n	y	d
6890	e	x	f	n	t	n	f	c	b	w	t	b	s	s	p	w	p	w	o	p	n	y	d
6891	p	x	y	y	f	f	f	c	b	g	e	b	k	k	n	n	p	w	o	l	h	v	d
6892	e	x	y	e	t	n	f	c	b	w	e	?	s	s	e	w	p	w	t	e	w	c	w
6893	p	f	y	e	f	s	f	c	n	b	t	?	s	k	w	w	p	w	o	e	w	v	d
6895	e	f	s	w	t	a	f	w	n	p	t	b	s	s	w	w	p	w	o	p	n	v	d
6898	e	k	s	n	f	n	a	c	b	y	e	?	s	s	o	o	p	o	o	p	o	v	l
6901	e	x	f	g	f	n	f	w	b	p	e	?	k	k	w	w	p	w	t	p	w	n	g
6903	p	k	y	n	f	m	a	c	b	w	e	c	k	y	c	c	p	w	n	n	w	c	d
6906	e	x	y	g	t	n	f	c	b	n	t	b	s	s	p	p	p	w	o	p	n	v	d
6907	e	f	f	e	t	n	f	c	b	p	t	b	s	s	p	g	p	w	o	p	k	v	d
6910	e	f	f	n	f	n	f	c	n	g	e	e	s	s	w	w	p	w	o	p	k	v	u
6912	p	f	f	y	f	f	f	c	b	h	e	b	k	k	p	n	p	w	o	l	h	v	g
6913	p	f	s	b	t	f	f	c	b	p	t	b	s	s	w	w	p	w	o	p	h	s	g
6914	p	f	s	e	f	f	f	c	n	b	t	?	s	s	w	w	p	w	o	e	w	v	l
6915	p	f	y	n	f	f	f	c	n	b	t	?	k	s	p	p	p	w	o	e	w	v	d
6917	e	f	y	e	t	n	f	c	b	n	t	b	s	s	g	p	p	w	o	p	k	v	d
6921	p	f	f	y	f	f	f	c	b	h	e	b	k	k	b	n	p	w	o	l	h	v	g
6922	p	x	s	e	f	s	f	c	n	b	t	?	s	k	p	p	p	w	o	e	w	v	d
6923	e	f	f	w	t	l	f	w	n	w	t	b	s	s	w	w	p	w	o	p	u	v	d
6926	e	f	y	n	t	n	f	c	b	w	t	b	s	s	g	g	p	w	o	p	n	v	d
6928	e	x	s	g	f	n	f	w	b	p	e	?	s	k	w	w	p	w	t	p	w	n	g
6929	p	x	y	n	f	y	f	c	n	b	t	?	k	k	w	p	p	w	o	e	w	v	p
6930	e	x	y	w	t	l	f	c	b	k	e	c	s	s	w	w	p	w	o	p	k	s	m
6931	e	x	y	g	t	n	f	c	b	w	t	b	s	s	p	g	p	w	o	p	k	v	d
6934	e	x	y	y	t	a	f	c	b	w	e	c	s	s	w	w	p	w	o	p	k	s	m
6935	p	x	s	e	f	f	f	c	n	b	t	?	k	s	w	p	p	w	o	e	w	v	d
6936	e	x	f	n	f	n	f	w	b	k	t	e	s	f	w	w	p	w	o	e	n	a	g
6938	p	f	s	w	t	p	f	c	n	n	e	e	s	s	w	w	p	w	o	p	k	s	u
6939	p	k	y	n	f	m	f	c	b	y	e	c	k	y	c	c	p	w	n	n	w	c	d
6942	e	f	y	g	t	n	f	c	b	w	e	b	s	s	w	w	p	w	t	p	w	y	p
6943	e	x	f	g	t	n	f	c	b	u	t	b	s	s	g	w	p	w	o	p	n	v	d
6945	e	f	y	g	t	n	f	c	b	p	t	b	s	s	w	g	p	w	o	p	k	v	d
6947	p	f	f	y	f	f	f	c	b	g	e	b	k	k	p	b	p	w	o	l	h	y	d
6949	e	b	s	w	t	l	f	c	b	w	e	c	s	s	w	w	p	w	o	p	k	n	g
6950	e	x	s	n	f	n	f	w	b	p	t	e	f	s	w	w	p	w	o	e	n	s	g
6952	p	x	f	w	f	c	f	w	n	n	e	b	s	s	w	w	p	w	o	p	n	s	d
6953	p	f	s	n	f	s	f	c	n	b	t	?	k	s	w	w	p	w	o	e	w	v	d
6959	e	f	y	e	t	n	f	c	b	n	t	b	s	s	g	p	p	w	o	p	n	y	d
6960	e	x	f	y	t	a	f	w	n	w	t	b	s	s	w	w	p	w	o	p	u	v	d
6964	p	x	s	n	t	p	f	c	n	p	e	e	s	s	w	w	p	w	o	p	n	v	u
6968	e	f	y	g	t	n	f	c	b	u	t	b	s	s	g	p	p	w	o	p	k	v	d
6969	e	k	y	n	f	n	f	c	b	w	e	b	y	y	n	n	p	w	t	p	w	y	d
6972	e	b	y	y	t	l	f	c	b	k	e	c	s	s	w	w	p	w	o	p	k	n	g
6973	p	x	f	y	f	f	f	c	b	p	e	b	k	k	p	n	p	w	o	l	h	y	g
6974	e	f	f	e	t	n	f	c	b	u	t	b	s	s	p	p	p	w	o	p	k	v	d
6976	p	f	s	n	f	y	f	c	n	b	t	?	k	s	w	w	p	w	o	e	w	v	p
6978	e	f	f	n	f	n	f	w	b	k	t	e	f	f	w	w	p	w	o	e	k	s	g
6980	e	x	f	n	t	n	f	c	b	p	t	b	s	s	p	p	p	w	o	p	n	v	d
6981	p	x	s	e	f	y	f	c	n	b	t	?	k	k	p	p	p	w	o	e	w	v	l
6984	p	f	y	y	f	n	f	w	n	y	e	c	y	y	y	y	p	y	o	e	w	c	l
6987	e	b	f	w	f	n	f	w	b	w	e	?	s	k	w	w	p	w	t	p	w	s	g
6988	p	x	y	g	f	f	f	c	b	p	e	b	k	k	p	p	p	w	o	l	h	v	p
6990	p	x	s	w	t	f	f	c	b	w	t	b	f	f	w	w	p	w	o	p	h	s	u
6994	e	x	y	u	f	n	f	c	n	u	e	?	s	f	w	w	p	w	o	f	h	y	d
6995	e	f	f	e	t	n	f	c	b	u	t	b	s	s	p	w	p	w	o	p	k	y	d
6996	p	f	y	e	f	y	f	c	n	b	t	?	k	k	w	p	p	w	o	e	w	v	d
6999	e	x	y	n	t	n	f	c	b	w	t	b	s	s	p	g	p	w	o	p	k	v	d
7001	e	b	s	w	f	n	f	w	b	g	e	?	k	k	w	w	p	w	t	p	w	s	g
7007	p	f	f	y	f	f	f	c	b	p	e	b	k	k	n	n	p	w	o	l	h	y	d
7008	p	x	f	y	f	f	f	c	b	g	e	b	k	k	n	n	p	w	o	l	h	v	p
7009	p	f	s	n	f	y	f	c	n	b	t	?	s	s	w	w	p	w	o	e	w	v	p
7011	e	x	y	n	t	n	f	c	b	e	e	?	s	s	e	w	p	w	t	e	w	c	w
7012	e	x	f	e	t	n	f	c	b	u	t	b	s	s	w	w	p	w	o	p	n	v	d
7013	p	x	y	n	f	f	f	c	n	b	t	?	k	k	p	p	p	w	o	e	w	v	p
7015	p	k	s	e	f	f	f	c	n	b	t	?	s	k	w	p	p	w	o	e	w	v	l
7017	e	x	y	g	t	n	f	c	b	w	t	b	s	s	g	w	p	w	o	p	n	v	d
7020	p	f	s	b	t	f	f	c	b	w	t	b	f	f	w	w	p	w	o	p	h	s	u
7021	e	f	s	n	f	n	f	w	b	n	t	e	f	f	w	w	p	w	o	e	n	a	g
7022	e	f	y	n	t	a	f	c	b	w	e	r	s	y	w	w	p	w	o	p	k	s	g
7026	p	f	y	y	f	f	f	c	b	h	e	b	k	k	n	n	p	w	o	l	h	y	g
7027	e	f	f	e	t	n	f	c	b	n	t	b	s	s	p	w	p	w	o	p	k	v	d
7028	e	f	f	e	t	n	f	c	b	p	t	b	s	s	p	p	p	w	o	p	k	v	d
7032	e	x	y	e	t	n	f	c	b	w	t	b	s	s	g	g	p	w	o	p	n	y	d
7033	p	k	s	n	f	f	f	c	n	b	t	?	s	k	p	w	p	w	o	e	w	v	l
7034	e	f	y	e	t	n	f	c	b	p	t	b	s	s	p	p	p	w	o	p	k	y	d
7036	p	f	s	e	f	s	f	c	n	b	t	?	s	s	w	w	p	w	o	e	w	v	l
7038	p	f	y	e	f	f	f	c	n	b	t	?	k	s	w	w	p	w	o	e	w	v	d
7040	p	k	y	e	f	s	f	c	n	b	t	?	k	s	w	p	p	w	o	e	w	v	l
7043	e	x	y	n	t	n	f	c	b	u	t	b	s	s	w	p	p	w	o	p	k	y	d
7045	p	f	y	e	f	y	f	c	n	b	t	?	s	k	w	p	p	w	o	e	w	v	l
7046	e	f	y	p	t	n	f	c	b	w	e	?	s	s	w	e	p	w	t	e	w	c	w
7048	e	x	f	e	t	n	f	c	b	w	t	b	s	s	w	w	p	w	o	p	k	y	d
7054	e	x	s	g	f	n	f	w	b	g	e	?	s	s	w	w	p	w	t	p	w	s	g
7057	e	x	s	w	t	a	f	c	b	g	e	c	s	s	w	w	p	w	o	p	k	n	g
7058	e	b	y	y	t	a	f	c	b	k	e	c	s	s	w	w	p	w	o	p	k	s	g
7062	e	x	y	e	t	n	f	c	b	n	t	b	s	s	p	g	p	w	o	p	n	v	d
7063	e	x	y	e	t	n	f	c	b	n	t	b	s	s	w	w	p	w	o	p	n	v	d
7065	e	f	f	g	f	n	f	w	b	p	t	e	f	s	w	w	p	w	o	e	n	a	g
7070	p	f	s	n	t	p	f	c	n	k	e	e	s	s	w	w	p	w	o	p	k	s	u
7071	e	k	f	w	f	n	f	w	b	w	e	?	k	s	w	w	p	w	t	p	w	s	g
7073	p	x	f	n	f	n	f	c	n	w	e	?	k	y	w	n	p	w	o	e	w	v	d
7074	p	x	s	w	t	p	f	c	n	p	e	e	s	s	w	w	p	w	o	p	n	s	g
7075	p	x	f	w	f	c	f	w	n	u	e	b	s	s	w	w	p	w	o	p	n	s	d
7076	p	x	y	y	f	f	f	c	b	h	e	b	k	k	b	n	p	w	o	l	h	v	g
7077	e	f	y	y	t	a	f	c	b	p	e	r	s	y	w	w	p	w	o	p	n	y	g
7078	p	x	y	e	f	f	f	c	n	b	t	?	s	k	w	p	p	w	o	e	w	v	d
7084	e	f	f	g	t	n	f	c	b	w	t	b	s	s	p	w	p	w	o	p	k	y	d
7089	p	x	s	e	f	f	f	c	n	b	t	?	k	s	p	w	p	w	o	e	w	v	d
7091	e	f	f	n	f	n	f	w	b	p	t	e	s	f	w	w	p	w	o	e	n	a	g
7092	p	f	s	b	t	f	f	c	b	w	t	b	s	s	w	w	p	w	o	p	h	v	g
7093	e	x	s	w	f	n	f	w	b	h	t	e	f	s	w	w	p	w	o	e	k	s	g
7094	e	b	y	w	t	l	f	c	b	k	e	c	s	s	w	w	p	w	o	p	n	n	g
7095	e	f	f	n	t	n	f	c	b	n	t	b	s	s	p	w	p	w	o	p	n	y	d
7097	p	f	s	g	t	f	f	c	b	w	t	b	f	s	w	w	p	w	o	p	h	v	g
7098	e	f	f	n	t	n	f	c	b	u	t	b	s	s	g	w	p	w	o	p	n	v	d
7099	e	f	s	g	f	n	f	w	b	k	t	e	s	s	w	w	p	w	o	e	n	s	g
7100	p	x	f	g	f	c	f	w	n	u	e	b	s	s	w	w	p	w	o	p	n	s	d
7101	p	x	f	g	f	f	f	c	b	g	e	b	k	k	b	p	p	w	o	l	h	v	p
7102	e	x	f	g	t	n	f	c	b	n	t	b	s	s	p	p	p	w	o	p	k	y	d
7103	e	x	y	n	t	n	f	c	b	u	t	b	s	s	w	w	p	w	o	p	k	v	d
7108	p	f	y	g	f	f	f	c	b	p	e	b	k	k	b	b	p	w	o	l	h	y	d
7111	e	f	y	n	t	n	f	c	b	e	e	?	s	s	e	e	p	w	t	e	w	c	w
7112	e	b	s	y	t	l	f	c	b	w	e	c	s	s	w	w	p	w	o	p	k	n	m
7119	p	k	y	e	f	f	f	c	n	b	t	?	k	s	p	w	p	w	o	e	w	v	p
7122	p	k	g	w	t	n	f	w	n	w	e	b	s	s	w	w	p	w	o	p	w	c	l
7125	e	f	y	y	t	l	f	c	b	p	e	r	s	y	w	w	p	w	o	p	k	s	p
7127	p	f	s	n	f	s	f	c	n	b	t	?	k	s	p	p	p	w	o	e	w	v	p
7129	p	k	y	e	f	s	f	c	n	b	t	?	k	k	p	w	p	w	o	e	w	v	l
7130	p	f	y	n	t	p	f	c	n	k	e	e	s	s	w	w	p	w	o	p	n	s	u
7134	e	x	f	w	f	n	f	w	b	p	t	e	s	f	w	w	p	w	o	e	k	a	g
7136	p	k	y	e	f	f	f	c	n	b	t	?	s	k	w	w	p	w	o	e	w	v	p
7139	p	k	s	n	f	y	f	c	n	b	t	?	s	k	p	p	p	w	o	e	w	v	p
7141	e	x	s	g	f	n	f	w	b	n	t	e	f	s	w	w	p	w	o	e	n	a	g
7142	e	b	y	y	t	a	f	c	b	n	e	c	s	s	w	w	p	w	o	p	n	n	g
7143	p	b	y	n	f	n	f	c	n	w	e	?	k	y	w	n	p	w	o	e	w	v	d
7144	p	x	s	e	f	f	f	c	n	b	t	?	k	k	p	w	p	w	o	e	w	v	d
7146	e	b	s	w	t	a	f	c	b	g	e	c	s	s	w	w	p	w	o	p	n	n	g
7148	p	f	s	w	t	p	f	c	n	w	e	e	s	s	w	w	p	w	o	p	n	v	u
7152	p	x	s	e	f	s	f	c	n	b	t	?	k	k	p	p	p	w	o	e	w	v	l
7155	p	x	f	g	f	c	f	c	n	n	e	b	s	s	w	w	p	w	o	p	k	v	d
7156	p	x	f	g	f	f	f	c	b	g	e	b	k	k	p	n	p	w	o	l	h	y	g
7157	p	x	f	g	f	f	f	c	b	g	e	b	k	k	n	p	p	w	o	l	h	y	p
7159	e	x	f	n	t	n	f	c	b	n	t	b	s	s	p	p	p	w	o	p	k	y	d
7160	e	f	f	g	t	n	f	c	b	n	t	b	s	s	p	w	p	w	o	p	n	y	d
7161	p	x	s	e	f	y	f	c	n	b	t	?	s	k	w	p	p	w	o	e	w	v	p
7163	e	x	s	p	t	n	f	c	b	w	e	?	s	s	w	e	p	w	t	e	w	c	w
7165	p	k	y	n	f	y	f	c	n	b	t	?	k	s	w	w	p	w	o	e	w	v	d
7167	e	x	f	g	t	n	f	c	b	w	t	b	s	s	g	w	p	w	o	p	n	v	d
7168	e	f	s	g	t	n	f	c	b	w	e	b	s	s	w	w	p	w	t	p	w	v	p
7170	e	f	f	g	t	n	f	c	b	u	t	b	s	s	p	p	p	w	o	p	n	y	d
7171	e	x	f	g	t	n	f	c	b	p	t	b	s	s	p	p	p	w	o	p	k	y	d
7172	e	x	s	y	t	a	f	c	b	k	e	c	s	s	w	w	p	w	o	p	k	n	m
7173	p	x	s	e	f	s	f	c	n	b	t	?	k	s	w	w	p	w	o	e	w	v	d
7174	p	x	s	n	f	f	f	c	n	b	t	?	k	s	p	w	p	w	o	e	w	v	d
7179	p	x	s	e	f	s	f	c	n	b	t	?	s	s	w	w	p	w	o	e	w	v	p
7181	e	x	y	g	t	n	f	c	b	w	t	b	s	s	p	g	p	w	o	p	n	y	d
7184	p	f	f	g	f	f	f	c	b	p	e	b	k	k	n	n	p	w	o	l	h	v	g
7185	e	x	s	w	f	n	f	w	b	h	t	e	f	s	w	w	p	w	o	e	k	a	g
7187	p	x	y	n	f	s	f	c	n	b	t	?	s	s	w	p	p	w	o	e	w	v	p
7190	e	x	f	y	t	l	f	w	n	p	t	b	s	s	w	w	p	w	o	p	u	v	d
7193	p	f	s	n	f	s	f	c	n	b	t	?	k	k	w	w	p	w	o	e	w	v	d
7194	p	x	s	g	t	f	f	c	b	p	t	b	s	f	w	w	p	w	o	p	h	s	u
7196	p	f	y	n	f	y	f	c	n	b	t	?	k	k	w	w	p	w	o	e	w	v	p
7197	p	k	s	n	f	s	f	c	n	b	t	?	s	s	w	w	p	w	o	e	w	v	p
7200	e	f	f	w	f	n	f	w	b	k	t	e	s	f	w	w	p	w	o	e	k	a	g
7202	e	f	s	n	f	n	a	c	b	y	e	?	s	s	o	o	p	n	o	p	b	v	l
7203	e	f	y	y	t	l	f	c	b	w	e	r	s	y	w	w	p	w	o	p	n	y	p
7204	e	b	s	n	f	n	a	c	b	n	e	?	s	s	o	o	p	n	o	p	n	c	l
7206	p	f	s	n	f	s	f	c	n	b	t	?	k	k	w	w	p	w	o	e	w	v	p
7207	e	f	f	g	t	n	f	c	b	n	t	b	s	s	p	g	p	w	o	p	k	v	d
7208	e	f	s	w	f	n	f	w	b	h	t	e	s	f	w	w	p	w	o	e	n	a	g
7209	p	x	f	p	f	c	f	w	n	n	e	b	s	s	w	w	p	w	o	p	n	s	d
7210	e	f	f	w	f	n	f	w	b	n	t	e	s	f	w	w	p	w	o	e	k	s	g
7211	p	f	s	b	t	f	f	c	b	w	t	b	f	s	w	w	p	w	o	p	h	v	u
7213	p	x	y	g	f	f	f	c	b	g	e	b	k	k	b	n	p	w	o	l	h	y	g
7217	p	f	s	b	t	f	f	c	b	p	t	b	s	f	w	w	p	w	o	p	h	s	g
7219	e	x	f	w	f	n	f	w	b	k	t	e	f	f	w	w	p	w	o	e	n	a	g
7220	p	x	y	e	f	s	f	c	n	b	t	?	k	k	w	w	p	w	o	e	w	v	l
7221	e	x	f	n	f	n	f	w	b	h	t	e	s	f	w	w	p	w	o	e	k	s	g
7222	p	f	s	e	f	s	f	c	n	b	t	?	k	k	p	p	p	w	o	e	w	v	d
7224	p	x	s	n	f	f	f	c	n	b	t	?	s	k	w	p	p	w	o	e	w	v	l
7225	p	x	y	e	f	y	f	c	n	b	t	?	k	s	p	p	p	w	o	e	w	v	p
7226	e	b	y	w	t	a	f	c	b	w	e	c	s	s	w	w	p	w	o	p	k	s	m
7229	e	f	f	g	t	n	f	c	b	p	t	b	s	s	p	p	p	w	o	p	n	y	d
7230	p	f	y	y	f	f	f	c	b	g	e	b	k	k	n	p	p	w	o	l	h	v	p
7231	e	x	y	g	t	n	f	c	b	w	t	b	s	s	g	p	p	w	o	p	k	v	d
7233	e	f	s	e	t	n	f	c	b	e	e	?	s	s	e	w	p	w	t	e	w	c	w
7234	p	x	y	n	f	s	f	c	n	b	t	?	s	k	p	p	p	w	o	e	w	v	p
7235	e	x	y	y	t	l	f	c	b	g	e	c	s	s	w	w	p	w	o	p	k	n	m
7238	p	x	y	e	f	s	f	c	n	b	t	?	k	s	w	p	p	w	o	e	w	v	p
7241	e	x	f	n	t	n	f	c	b	n	t	b	s	s	g	p	p	w	o	p	n	v	d
7242	p	k	s	n	f	y	f	c	n	b	t	?	k	k	w	p	p	w	o	e	w	v	d
7244	e	x	y	p	t	n	f	c	b	w	e	?	s	s	w	w	p	w	t	e	w	c	w
7245	p	x	s	b	t	f	f	c	b	w	t	b	f	s	w	w	p	w	o	p	h	s	g
7246	e	x	y	g	t	n	f	c	b	u	t	b	s	s	g	g	p	w	o	p	n	y	d
7248	p	f	y	g	f	f	f	c	b	h	e	b	k	k	b	p	p	w	o	l	h	y	p
7249	p	f	f	g	f	f	f	c	b	g	e	b	k	k	n	p	p	w	o	l	h	v	d
7250	e	x	y	e	t	n	f	c	b	w	t	b	s	s	p	g	p	w	o	p	n	y	d
7252	e	x	y	p	t	n	f	c	b	w	e	b	s	s	w	w	p	w	t	p	w	y	p
7253	e	x	y	n	t	n	f	c	b	n	t	b	s	s	p	w	p	w	o	p	n	y	d
7254	e	x	f	e	t	n	f	c	b	w	t	b	s	s	p	p	p	w	o	p	k	y	d
7255	e	x	s	w	t	l	f	c	b	n	e	c	s	s	w	w	p	w	o	p	n	s	m
7259	p	x	y	w	t	p	f	c	n	p	e	e	s	s	w	w	p	w	o	p	n	v	u
7260	p	f	y	g	f	f	f	c	b	h	e	b	k	k	b	p	p	w	o	l	h	v	p
7262	e	x	y	n	t	n	f	c	b	u	t	b	s	s	w	g	p	w	o	p	k	y	d
7263	e	x	y	y	t	l	f	c	b	k	e	c	s	s	w	w	p	w	o	p	n	s	m
7264	e	x	y	g	t	n	f	c	b	u	t	b	s	s	w	p	p	w	o	p	k	y	d
7265	e	k	y	b	t	n	f	c	b	w	e	?	s	s	w	w	p	w	t	e	w	c	w
7266	e	f	y	n	t	n	f	c	b	w	t	b	s	s	p	g	p	w	o	p	k	y	d
7268	p	x	y	n	f	y	f	c	n	b	t	?	k	k	w	w	p	w	o	e	w	v	l
7269	e	b	y	y	t	l	f	c	b	k	e	c	s	s	w	w	p	w	o	p	k	n	m
7270	p	x	s	e	f	f	f	c	n	b	t	?	k	s	w	p	p	w	o	e	w	v	p
7273	p	x	y	w	t	p	f	c	n	n	e	e	s	s	w	w	p	w	o	p	n	s	g
7274	p	k	s	n	f	f	f	c	n	b	t	?	k	k	w	p	p	w	o	e	w	v	p
7275	e	x	s	w	t	l	f	w	n	p	t	b	s	s	w	w	p	w	o	p	n	v	d
7276	e	x	y	n	t	n	f	c	b	u	t	b	s	s	g	g	p	w	o	p	n	v	d
7278	e	x	y	e	t	n	f	c	b	u	t	b	s	s	g	p	p	w	o	p	k	v	d
7282	e	b	s	n	f	n	a	c	b	n	e	?	s	s	o	o	p	n	o	p	b	c	l
7286	e	f	y	g	t	n	f	c	b	p	t	b	s	s	p	p	p	w	o	p	k	v	d
7287	e	x	f	g	f	n	f	w	b	k	t	e	f	f	w	w	p	w	o	e	k	s	g
7288	p	x	s	n	f	y	f	c	n	b	t	?	s	k	p	w	p	w	o	e	w	v	d
7289	e	x	f	n	t	n	f	c	b	w	t	b	s	s	g	w	p	w	o	p	n	v	d
7290	e	f	y	e	t	n	f	c	b	n	t	b	s	s	w	p	p	w	o	p	n	y	d
7291	e	k	s	b	t	n	f	c	b	w	e	?	s	s	e	e	p	w	t	e	w	c	w
7292	p	x	s	b	t	f	f	c	b	h	t	b	f	s	w	w	p	w	o	p	h	s	u
7296	p	x	y	g	f	f	f	c	b	p	e	b	k	k	b	p	p	w	o	l	h	v	d
7297	p	x	s	e	f	y	f	c	n	b	t	?	k	k	w	p	p	w	o	e	w	v	p
7298	p	f	y	n	f	f	f	c	n	b	t	?	s	s	p	w	p	w	o	e	w	v	d
7299	p	f	s	n	f	y	f	c	n	b	t	?	k	s	p	w	p	w	o	e	w	v	d
7302	p	f	s	w	t	p	f	c	n	p	e	e	s	s	w	w	p	w	o	p	k	v	u
7305	p	x	s	e	f	s	f	c	n	b	t	?	s	k	p	p	p	w	o	e	w	v	l
7309	e	f	f	w	t	l	f	w	n	p	t	b	s	s	w	w	p	w	o	p	n	v	d
7310	e	x	f	e	t	n	f	c	b	n	t	b	s	s	w	p	p	w	o	p	n	v	d
7312	p	x	f	g	f	f	f	c	b	p	e	b	k	k	b	b	p	w	o	l	h	y	d
7315	p	f	y	n	f	y	f	c	n	b	t	?	s	s	w	p	p	w	o	e	w	v	p
7316	p	f	s	w	t	p	f	c	n	w	e	e	s	s	w	w	p	w	o	p	n	s	g
7317	p	x	y	g	f	f	f	c	b	p	e	b	k	k	n	b	p	w	o	l	h	v	d
7318	e	f	y	n	f	n	f	w	n	w	e	b	f	s	w	n	p	w	o	e	w	v	l
